0749049820140828,,749,498
Wake Forest Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:03,WAKE 15,3,6,Punt
06:49,1,01:48,WAKE 34,3,6,Punt
01:44,1,03:26,WAKE 4,6,6,Punt
12:24,2,02:31,WAKE 10,3,2,Punt
07:41,2,02:18,WAKE 25,3,-20,Punt
04:07,2,03:24,WAKE 36,9,45,Field Goal
00:02,2,00:02,WAKE 1,1,0,End of Half
13:24,3,01:33,WAKE 29,3,8,Punt
04:50,3,00:48,WAKE 25,2,2,Interception
04:02,3,00:50,WAKE 25,3,-1,Punt
01:47,3,01:28,WAKE 20,5,10,Punt
12:19,4,02:55,WAKE 1,6,16,Punt
03:37,4,01:31,WAKE 25,3,-11,Punt
Louisiana Monroe Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:57,1,00:47,ULM 29,3,6,Punt
12:10,1,05:21,ULM 31,14,35,Downs
05:01,1,03:17,ULM 19,7,39,Punt
13:18,2,00:54,ULM 40,3,4,Punt
09:53,2,02:12,WAKE 46,5,2,Punt
05:23,2,01:16,ULM 48,4,16,Fumble
00:43,2,00:41,ULM 26,3,6,Punt
15:00,3,01:36,ULM 25,3,4,Punt
11:51,3,07:01,ULM 4,16,83,Field Goal
03:12,3,01:25,ULM 44,3,8,Punt
00:19,3,03:00,ULM 13,7,47,Punt
09:24,4,05:47,ULM 34,12,66,Touchdown
02:06,4,02:06,ULM 35,6,41,END OF HALF
