0774055920140830,,774,559
Western Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:02,1,01:40,WMU 36,4,14,Punt
07:45,1,02:07,WMU 35,5,21,Punt
04:23,1,01:20,PUR 28,4,28,Touchdown
02:26,1,01:25,WMU 28,3,2,Punt
12:53,2,01:37,WMU 25,3,75,Touchdown
08:58,2,02:51,WMU 25,6,25,Interception
05:16,2,01:55,WMU 25,3,4,Punt
02:00,2,00:43,WMU 27,3,4,Punt
00:16,2,00:16,WMU 25,1,-2,End of Half
15:00,3,04:32,WMU 25,9,75,Touchdown
08:01,3,02:15,WMU 25,3,6,Punt
03:16,3,02:35,WMU 25,7,75,Touchdown
14:07,4,05:56,WMU 19,12,81,Touchdown
03:42,4,01:02,WMU 28,5,15,Downs
01:04,4,00:42,WMU 39,5,25,Downs
Purdue Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:58,PUR 25,3,-5,Punt
11:22,1,03:37,PUR 20,9,80,Touchdown
05:38,1,01:15,PUR 2,3,5,Punt
03:03,1,00:37,PUR 25,3,5,Punt
01:01,1,03:08,PUR 19,11,63,Field Goal
11:16,2,02:18,PUR 25,8,42,Field Goal
06:07,2,00:51,WMU 4,3,4,Touchdown
03:21,2,01:21,PUR 31,3,-2,Punt
01:17,2,01:01,WMU 48,7,21,Field Goal
10:28,3,02:27,PUR 48,6,52,Touchdown
05:46,3,02:30,WMU 42,7,42,Touchdown
00:41,3,01:34,PUR 33,3,8,Punt
08:11,4,04:29,PUR 25,8,75,Touchdown
02:40,4,01:36,WMU 43,5,4,Downs
00:22,4,00:22,PUR 36,1,-2,End of Game
