0694064820141101,,694,648
Tennessee Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:48,1,01:27,TENN 46,4,6,Punt
08:34,1,03:03,TENN 25,8,74,Downs
05:17,1,02:40,SCAR 40,7,40,Touchdown
14:03,2,03:05,TENN 20,11,80,Touchdown
06:35,2,01:19,TENN 29,3,7,Punt
01:20,2,01:13,TENN 20,7,80,Touchdown
15:00,3,02:52,TENN 25,7,50,Missed FG
09:06,3,04:26,TENN 25,11,48,Missed FG
00:09,3,00:48,TENN 25,3,4,Punt
13:23,4,02:32,TENN 25,6,53,Interception
08:33,4,01:59,SCAR 47,6,47,Touchdown
04:52,4,03:02,TENN 25,10,75,Touchdown
01:23,4,01:12,TENN 15,9,85,Touchdown
00:00,OT,00:00,SCAR 25,6,11,Field Goal
South Carolina Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:12,SCAR 23,6,31,Downs
11:21,1,02:47,SCAR 22,7,78,Touchdown
05:31,1,00:14,SCAR 1,1,0,Interception
02:37,1,03:34,SCAR 21,8,40,Punt
10:58,2,04:23,SCAR 12,8,88,Touchdown
05:16,2,03:56,SCAR 46,9,34,Missed FG
00:07,2,00:07,SCAR 33,1,16,End of Half
12:08,3,03:02,SCAR 25,8,74,Touchdown
04:40,3,00:00,SCAR 27,0,0,Missed FG
05:20,3,05:11,SCAR 28,9,72,Touchdown
14:21,4,00:58,SCAR 16,3,84,Touchdown
10:51,4,02:18,SCAR 4,3,8,Punt
06:34,4,01:42,SCAR 18,4,82,Touchdown
01:50,4,00:27,TENN 43,3,-2,Punt
00:11,4,00:00,SCAR 39,2,20,End of Game
00:00,OT,00:00,SCAR 14,4,-15,Missed FG
