0497070420141115,,497,704
North Texas Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:59,1,01:56,UNT 20,3,2,Punt
04:07,1,03:56,UNT 20,8,33,Punt
14:14,2,01:08,UNT 25,3,-15,Punt
08:50,2,01:45,UNT 25,3,-8,Punt
04:46,2,04:02,UNT 1,11,36,Punt
15:00,3,04:23,UNT 25,10,55,Field Goal
08:46,3,02:35,UNT 37,3,-9,Punt
04:28,3,03:04,UNT 25,5,16,Punt
14:07,4,01:25,UNT 31,3,1,Punt
10:09,4,00:08,UTEP 29,1,29,Touchdown
03:14,4,01:51,UNT 24,5,76,Touchdown
00:53,4,00:47,UNT 19,4,12,Interception
UTEP Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:01,UTEP 25,7,75,Touchdown
09:03,1,04:56,UTEP 31,8,69,Touchdown
00:11,1,00:57,UTEP 10,3,90,Touchdown
13:06,2,04:16,UNT 46,7,46,Touchdown
07:05,2,02:19,UTEP 34,3,9,Punt
00:44,2,00:44,UTEP 35,1,4,End of Half
10:37,3,01:51,UTEP 24,3,7,Punt
06:11,3,01:43,UTEP 24,4,76,Touchdown
01:24,3,02:17,UTEP 25,3,1,Fumble
12:42,4,02:33,UTEP 18,4,13,Fumble
10:01,4,06:47,UTEP 25,10,51,Downs
01:23,4,00:30,UTEP 25,3,9,Punt
00:06,4,00:06,UNT 41,1,-2,End of Game
