0522071920140906,,522,719
Oklahoma Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:57,OKLA 19,3,81,Touchdown
12:17,1,01:20,OKLA 43,4,17,Punt
08:59,1,02:24,OKLA 28,7,72,Touchdown
05:23,1,03:25,OKLA 19,12,81,Touchdown
14:22,2,02:18,TLSA 46,6,25,Field Goal
06:26,2,00:13,OKLA 18,1,82,Touchdown
05:22,2,02:09,OKLA 20,3,7,Punt
02:32,2,01:56,OKLA 20,6,33,Punt
11:42,3,02:10,OKLA 31,6,69,Touchdown
06:16,3,01:13,OKLA 31,3,1,Punt
04:16,3,04:20,OKLA 1,10,99,Touchdown
12:55,4,01:48,OKLA 31,3,8,Punt
07:52,4,02:25,OKLA 18,5,18,Punt
00:32,4,00:32,OKLA 10,1,4,End of Game
Tulsa Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:03,1,01:46,TLSA 25,3,-11,Punt
10:57,1,01:58,TLSA 20,3,8,Punt
06:35,1,01:12,TLSA 24,4,14,Punt
01:58,1,02:36,TLSA 21,6,15,Interception
12:04,2,05:38,TLSA 15,13,55,Fumble
06:13,2,00:51,TLSA 25,3,2,Punt
03:13,2,00:41,TLSA 42,3,7,Punt
00:36,2,00:36,TLSA 4,1,5,End of Half
15:00,3,03:18,TLSA 25,11,75,Touchdown
09:32,3,01:00,TLSA 25,3,12,Interception
08:32,3,02:16,TLSA 25,8,44,Downs
05:03,3,00:47,TLSA 28,4,21,Punt
14:56,4,02:01,TLSA 28,3,-16,Punt
11:07,4,03:15,TLSA 20,6,23,Punt
05:27,4,04:55,TLSA 26,13,64,Interception
