0029075420141025,,29,754
Arizona Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:26,1,03:58,ARIZ 2,13,84,Field Goal
06:37,1,02:42,ARIZ 20,10,80,Touchdown
02:21,1,01:10,WSU 34,5,34,Touchdown
12:54,2,03:58,ARIZ 32,12,68,Touchdown
06:36,2,01:29,ARIZ 25,5,15,Punt
00:19,2,00:19,ARIZ 25,1,-2,End of Half
15:00,3,01:23,ARIZ 39,6,61,Touchdown
12:18,3,02:06,ARIZ 23,7,77,Touchdown
07:12,3,01:10,ARIZ 17,3,1,Punt
03:20,3,02:14,ARIZ 46,6,54,Touchdown
11:26,4,02:13,WSU 42,3,-7,Punt
06:15,4,00:06,WSU 0,0,0,Touchdown
04:27,4,02:32,ARIZ 37,3,9,Punt
00:16,4,00:16,ARIZ 24,1,-2,End of Game
Washington State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:06,WSU 25,3,3,Punt
13:54,1,01:28,WSU 25,4,20,Punt
08:28,1,01:51,WSU 25,8,29,Punt
03:55,1,01:34,WSU 25,4,9,Downs
01:11,1,03:17,WSU 9,10,45,Interception
08:56,2,02:20,WSU 40,7,60,Touchdown
05:07,2,03:16,WSU 9,9,90,Touchdown
01:51,2,01:32,ARIZ 17,4,-6,Field Goal
13:37,3,01:19,WSU 25,3,0,Punt
10:12,3,03:00,WSU 36,6,47,Downs
06:02,3,02:42,WSU 23,6,15,Interception
01:06,3,04:40,WSU 25,12,75,Touchdown
09:13,4,02:58,WSU 20,11,80,Touchdown
06:09,4,01:42,WSU 18,6,45,Downs
01:55,4,01:39,WSU 35,7,65,Touchdown
