0157065720141018,,157,657
Colorado Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:47,1,00:56,COLO 25,3,30,Interception
08:12,1,03:19,COLO 14,5,19,Punt
02:09,1,00:30,COLO 25,3,0,Interception
01:16,1,06:10,COLO 25,18,75,Touchdown
08:48,2,01:43,COLO 40,3,8,Punt
05:32,2,02:36,COLO 24,7,29,Downs
01:40,2,01:40,COLO 14,6,23,End of Half
15:00,3,01:49,COLO 25,3,7,Punt
12:35,3,01:37,COLO 29,3,-5,Punt
10:06,3,02:35,USC 40,8,40,Touchdown
06:30,3,03:15,COLO 25,10,75,Touchdown
00:11,3,01:18,COLO 25,5,27,Downs
12:34,4,04:15,COLO 9,13,91,Touchdown
06:35,4,03:39,COLO 34,7,26,Downs
00:44,4,00:44,COLO 27,1,3,End of Game
USC Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:13,USC 16,10,94,Touchdown
09:51,1,01:39,COLO 47,6,47,Touchdown
04:53,1,02:44,USC 22,6,78,Touchdown
01:39,1,00:23,COLO 27,2,27,Touchdown
10:06,2,01:18,USC 25,3,35,Fumble
07:05,2,01:33,USC 32,5,68,Touchdown
02:56,2,01:16,USC 47,3,0,Punt
13:11,3,00:36,USC 22,2,78,Touchdown
10:58,3,00:52,USC 35,3,-10,Punt
07:31,3,01:01,USC 24,4,76,Touchdown
03:15,3,03:04,USC 29,8,71,Touchdown
13:53,4,01:19,USC 48,3,1,Punt
08:19,4,01:44,USC 25,3,6,Punt
02:56,4,02:12,USC 40,3,2,Punt
