0430033420141025,,430,334
Mississippi State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:13,1,04:35,MSST 18,11,82,Touchdown
06:25,1,01:16,MSST 24,3,-3,Fumble
04:57,1,02:16,UK 19,6,11,Field Goal
14:48,2,04:28,MSST 32,10,68,Touchdown
06:18,2,02:18,MSST 18,8,57,Missed FG
02:26,2,01:46,MSST 38,4,10,Interception
00:00,2,00:00,MSST 33,0,0,
15:00,3,03:06,MSST 25,11,75,Touchdown
08:33,3,02:18,MSST 25,3,5,Punt
05:49,3,01:05,MSST 19,3,81,Touchdown
03:32,3,03:37,MSST 25,10,40,Downs
12:51,4,01:04,MSST 18,3,82,Touchdown
10:24,4,03:39,MSST 13,8,43,Punt
05:26,4,01:30,MSST 19,3,9,Punt
02:31,4,00:09,UK 0,0,0,Touchdown
01:22,4,01:22,UK 27,3,2,End of Game
Kentucky Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:47,UK 25,5,14,Punt
08:38,1,02:13,UK 22,5,78,Touchdown
05:09,1,00:12,UK 12,2,7,Fumble
02:41,1,02:53,UK 14,6,4,Punt
10:20,2,04:02,UK 25,12,58,Field Goal
04:00,2,01:34,UK 25,3,-2,Punt
00:40,2,00:40,UK 33,6,34,Downs
11:54,3,03:21,UK 14,8,86,Touchdown
06:15,3,00:26,UK 22,3,0,Fumble
04:44,3,01:12,UK 25,4,75,Touchdown
14:55,4,02:04,UK 35,3,2,Punt
11:47,4,01:23,UK 25,5,14,Punt
06:45,4,01:19,UK 20,5,61,Downs
03:56,4,01:25,UK 29,7,71,Touchdown
02:22,4,01:00,UK 25,4,2,Downs
