0277009620141129,,277,96
Hawaii Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:56,1,00:04,HAW 38,1,0,Interception
13:20,1,01:43,HAW 28,3,-3,Punt
07:36,1,01:54,HAW 32,3,-8,Punt
02:35,1,04:42,HAW 25,8,32,Punt
11:03,2,01:47,HAW 38,4,16,Punt
07:47,2,01:51,HAW 42,4,16,Punt
00:42,2,00:42,HAW 41,5,12,End of Half
15:00,3,05:32,HAW 25,11,69,Interception
06:51,3,04:36,HAW 19,10,70,Missed FG
02:05,3,04:15,FRES 30,9,30,Touchdown
12:14,4,04:03,HAW 42,10,58,Touchdown
03:33,4,02:48,HAW 20,18,80,Touchdown
Fresno State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:04,FRES 22,3,1,Punt
13:52,1,00:25,HAW 43,2,43,Touchdown
11:37,1,03:53,FRES 35,12,65,Touchdown
05:42,1,03:07,FRES 34,9,66,Touchdown
12:53,2,01:50,FRES 20,3,2,Punt
09:16,2,01:29,FRES 13,4,7,Punt
05:56,2,05:09,FRES 4,15,96,Touchdown
09:28,3,02:37,FRES 22,8,33,Punt
02:15,3,00:10,FRES 20,1,0,Interception
12:41,4,00:27,FRES 38,2,28,Interception
08:11,4,04:38,FRES 25,9,23,Punt
00:44,4,00:44,HAW 49,1,-5,End of Game
