0110010720141018,,110,107
UCLA Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:06,1,01:25,UCLA 20,4,36,Punt
08:13,1,04:40,UCLA 20,13,80,Touchdown
14:50,2,01:23,UCLA 20,4,19,Fumble
12:00,2,02:16,UCLA 37,8,44,Field Goal
07:21,2,00:05,UCLA 13,1,7,Fumble
05:46,2,02:56,UCLA 34,9,66,Touchdown
01:17,2,01:04,UCLA 5,7,95,Touchdown
15:00,3,01:26,UCLA 45,4,9,Downs
12:48,3,01:57,CAL 22,6,16,Field Goal
08:37,3,01:26,UCLA 15,3,5,Punt
06:18,3,01:33,UCLA 14,5,15,Punt
02:33,3,02:21,UCLA 29,7,71,Touchdown
12:18,4,04:21,UCLA 1,10,53,Interception
06:50,4,03:10,UCLA 37,8,55,Field Goal
00:51,4,00:51,UCLA 2,3,0,End of Game
California Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:54,CAL 25,3,9,Punt
11:41,1,03:28,CAL 9,7,38,Punt
03:33,1,03:43,CAL 45,6,18,Punt
13:27,2,01:27,UCLA 18,4,18,Touchdown
09:44,2,02:23,CAL 21,4,19,Punt
07:16,2,01:30,UCLA 20,5,20,Touchdown
02:50,2,01:33,CAL 25,4,16,Punt
00:13,2,00:13,CAL 25,2,4,End of Half
13:34,3,00:46,CAL 46,3,54,Touchdown
10:51,3,02:14,CAL 25,4,22,Punt
07:11,3,00:53,CAL 44,3,7,Punt
04:45,3,02:12,CAL 46,6,54,Touchdown
00:12,3,02:54,CAL 25,10,32,Punt
07:57,4,01:07,UCLA 32,2,32,Touchdown
03:40,4,02:49,CAL 23,10,41,Interception
