0235073620141108,,235,736
Florida Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:16,1,01:16,FLA 33,3,7,Punt
07:41,1,04:07,FLA 35,10,65,Touchdown
14:40,2,03:38,FLA 27,7,72,Downs
10:15,2,01:37,VAN 9,4,9,Touchdown
08:25,2,04:23,VAN 43,9,20,Field Goal
02:27,2,00:24,VAN 43,3,0,Punt
01:36,2,01:36,FLA 12,5,16,End of Half
06:43,3,01:55,FLA 11,3,9,Punt
01:53,3,02:02,FLA 16,7,84,Touchdown
13:17,4,02:36,FLA 34,6,66,Touchdown
10:37,4,02:08,VAN 26,5,18,Field Goal
06:08,4,02:21,FLA 20,3,4,Punt
01:36,4,01:36,FLA 10,3,12,End of Game
Vanderbilt Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:44,VAN 16,3,16,Punt
12:00,1,04:19,VAN 14,7,85,Touchdown
03:34,1,03:54,VAN 13,9,27,Punt
11:02,2,00:47,VAN 1,2,4,Fumble
08:38,2,00:13,VAN 33,1,9,Fumble
04:02,2,01:35,VAN 10,3,-6,Punt
02:03,2,00:27,VAN 14,3,4,Punt
15:00,3,04:46,VAN 35,7,34,Punt
10:14,3,03:31,VAN 20,6,22,Punt
04:48,3,02:55,VAN 29,7,18,Punt
14:51,4,01:34,VAN 31,5,38,Field Goal
10:41,4,00:04,VAN 20,1,0,Interception
08:29,4,01:29,VAN 32,12,16,Interception
03:47,4,02:11,VAN 31,10,59,Downs
