0290000520140828,,290,5
Howard Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:54,HOW 25,3,4,Punt
13:20,1,01:47,HOW 19,3,-4,Fumble
11:19,1,01:34,HOW 18,3,7,Punt
09:34,1,02:16,HOW 25,5,22,Punt
02:42,1,01:46,HOW 3,3,3,Punt
12:52,2,02:27,HOW 20,6,35,Punt
06:26,2,01:58,HOW 19,3,1,Punt
03:01,2,03:01,HOW 20,14,69,End of Half
13:24,3,01:49,HOW 8,3,8,Punt
08:33,3,04:11,HOW 32,12,19,Downs
03:06,3,03:11,HOW 35,7,33,Downs
12:49,4,01:22,HOW 20,3,6,Punt
09:36,4,02:46,HOW 15,5,15,Punt
03:57,4,03:57,HOW 20,7,30,END OF HALF
Akron Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:06,1,00:38,AKR 37,2,63,Touchdown
11:33,1,00:09,HOW 9,2,9,Touchdown
09:45,1,00:11,HOW 43,1,43,Touchdown
07:18,1,04:36,AKR 27,10,70,Downs
00:56,1,03:04,HOW 40,9,33,Missed FG
10:25,2,03:59,AKR 20,8,40,Punt
04:28,2,01:27,AKR 36,5,17,Punt
15:00,3,01:36,AKR 25,5,17,Punt
11:35,3,02:55,AKR 45,8,55,Touchdown
04:22,3,01:16,AKR 49,5,51,Touchdown
14:55,4,02:06,AKR 32,3,9,Punt
11:27,4,01:45,AKR 33,5,67,Touchdown
06:50,4,02:53,AKR 21,10,59,Downs
