0392053920141101,,392,539
Maryland Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:56,1,02:13,MD 27,6,36,Punt
05:04,1,01:18,MD 15,4,17,Punt
02:15,1,03:23,PSU 43,7,43,Touchdown
12:43,2,01:22,MD 10,2,8,Punt
05:06,2,02:02,MD 27,4,-18,Punt
01:30,2,00:09,MD 25,1,7,Fumble
01:07,2,00:23,MD 44,3,0,Punt
15:00,3,01:33,MD 14,3,9,Punt
12:06,3,00:59,MD 36,3,2,Punt
09:33,3,00:54,MD 25,4,14,Punt
07:20,3,01:07,MD 36,3,15,Fumble
03:18,3,01:43,MD 25,4,-1,Punt
00:57,3,02:46,MD 45,7,48,Fumble
13:11,4,01:41,PSU 24,4,24,Touchdown
10:35,4,00:56,MD 36,3,-2,Punt
06:52,4,03:30,MD 31,5,3,Punt
02:16,4,01:25,PSU 42,5,17,Field Goal
00:23,4,00:23,PSU 28,1,-1,End of Game
Penn State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:04,PSU 34,9,36,Field Goal
08:43,1,03:39,PSU 20,8,37,Interception
03:46,1,01:31,PSU 26,3,-7,Punt
13:52,2,01:09,PSU 22,5,12,Punt
11:21,2,06:15,PSU 43,13,49,Field Goal
03:04,2,01:34,MD 45,7,16,Field Goal
01:21,2,00:14,MD 32,2,-12,Fumble
00:44,2,00:44,PSU 11,2,-9,End of Half
13:27,3,01:21,PSU 30,3,-3,Punt
11:07,3,01:34,PSU 20,3,6,Punt
08:39,3,01:19,PSU 17,3,6,Punt
06:13,3,02:55,PSU 49,8,51,Touchdown
01:35,3,00:38,PSU 27,3,-4,Punt
11:30,4,00:55,PSU 25,3,2,Punt
09:39,4,02:47,PSU 36,8,33,Field Goal
03:22,4,01:06,PSU 13,3,7,Punt
00:51,4,00:28,PSU 19,4,9,Fumble
