0028075620141025,,28,756
Arizona State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:44,ASU 22,5,32,Punt
12:05,1,01:42,ASU 40,5,12,Downs
08:41,1,02:24,ASU 20,5,16,Punt
03:51,1,01:15,ASU 43,3,-5,Punt
01:05,1,01:36,ASU 26,3,0,Punt
10:06,2,01:18,ASU 23,3,8,Fumble
07:40,2,02:42,50,6,50,Touchdown
02:47,2,01:52,ASU 40,6,44,Field Goal
13:04,3,04:18,ASU 43,7,19,Punt
08:36,3,01:51,WASH 1,4,0,Fumble
05:15,3,01:02,WASH 40,3,0,Interception
04:13,3,01:59,ASU 26,3,7,Punt
00:09,3,02:13,WASH 31,7,17,Downs
07:14,4,04:14,ASU 25,9,75,Touchdown
Washington Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:16,1,01:11,WASH 8,4,10,Punt
10:23,1,01:42,WASH 48,3,7,Punt
06:17,1,02:26,WASH 20,4,17,Punt
02:36,1,01:31,WASH 25,5,13,Punt
14:29,2,04:23,WASH 42,9,35,Missed FG
08:48,2,01:08,WASH 19,3,7,Punt
04:58,2,02:11,WASH 48,3,-3,Punt
00:55,2,00:55,WASH 20,5,33,End of Half
15:00,3,01:56,WASH 25,3,3,Punt
08:46,3,00:10,WASH 15,1,-9,Fumble
06:45,3,01:30,WASH 1,3,6,Punt
02:14,3,02:05,WASH 24,5,6,Interception
12:56,4,05:42,WASH 14,15,80,Field Goal
03:00,4,02:08,WASH 29,7,10,Interception
00:52,4,00:52,WASH 10,4,60,End of Game
