0721062620141121,,721,626
Air Force Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:59,1,00:06,AFA 25,0,1,Fumble
09:05,1,01:12,AFA 20,3,4,Punt
00:46,1,01:10,AFA 31,4,34,Fumble
11:29,2,01:31,AFA 24,3,76,Touchdown
07:04,2,03:36,SDSU 48,6,10,Punt
02:33,2,02:16,SDSU 42,8,42,Touchdown
15:00,3,03:24,AFA 14,7,32,Punt
08:13,3,01:25,AFA 25,6,4,Punt
02:05,3,02:08,AFA 35,6,17,Downs
10:46,4,00:54,AFA 20,3,2,Punt
08:07,4,03:36,AFA 24,10,38,Downs
03:32,4,00:48,AFA 31,4,18,Interception
02:44,4,02:03,AFA 33,8,32,Fumble
San Diego State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:07,SDSU 22,9,78,Touchdown
10:53,1,01:48,AFA 26,4,15,Interception
07:53,1,07:07,SDSU 31,12,66,Field Goal
14:36,2,03:07,SDSU 35,7,46,Field Goal
09:58,2,02:54,SDSU 14,4,6,Punt
03:28,2,00:55,SDSU 4,3,4,Punt
00:17,2,00:17,SDSU 31,2,58,End of Half
11:36,3,03:23,SDSU 21,9,75,Field Goal
06:48,3,04:43,SDSU 16,11,84,Touchdown
14:57,4,04:11,SDSU 48,11,43,Missed FG
09:52,4,01:45,SDSU 35,3,5,Punt
04:31,4,00:59,SDSU 38,3,3,Punt
02:44,4,00:00,AFA 0,0,0,Touchdown
00:41,4,00:41,SDSU 35,1,6,End of Game
